CodMateria,Profesor,Aula,Paralelo,Dia,HoraInicio,HoraFin,Codigo,NombreMateria,TipoParalelo,FechaExa_Primer,FechaExa_Segundo,FechaExa_Mejoramiento,HoraEInicio_Primer,HoraEFin_Primer
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,104,MARTES,11:00:00,13:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,105,MARTES,13:00:00,15:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,4/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,105,MARTES,13:00:00,15:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,105,MARTES,13:00:00,15:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,105,MARTES,13:00:00,15:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,106,MIÉRCOLES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,4/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,106,MIÉRCOLES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,106,MIÉRCOLES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,106,MIÉRCOLES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,107,MIÉRCOLES,11:00:00,13:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,4/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,107,MIÉRCOLES,11:00:00,13:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,107,MIÉRCOLES,11:00:00,13:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,APOLO LOAIZA DOMENICA NICOLE,A002 -11C,107,MIÉRCOLES,11:00:00,13:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,PESANTES OCAMPO LUIS ALBERTO,A002 -11C,108,MIÉRCOLES,15:00:00,17:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,109,JUEVES,7:00:00,9:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,22/11/2024,24/1/2025,7/2/2025,9:00:00,11:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,109,JUEVES,7:00:00,9:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,109,JUEVES,7:00:00,9:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,109,JUEVES,7:00:00,9:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,GONZALEZ PALOMEQUE PATRICIO RAUL,A002 -11C,110,JUEVES,11:00:00,13:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,MONCAYO REA JOSÉ FÉLIX,A002 -11C,111,VIERNES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,22/11/2024,24/1/2025,7/2/2025,9:00:00,11:00:00
ELEG1034-ELECTRICIDAD BÁSICA,MONCAYO REA JOSÉ FÉLIX,A002 -11C,111,VIERNES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,MONCAYO REA JOSÉ FÉLIX,A002 -11C,111,VIERNES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,MONCAYO REA JOSÉ FÉLIX,A002 -11C,111,VIERNES,9:00:00,11:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,112,VIERNES,15:00:00,17:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,22/11/2024,24/1/2025,7/2/2025,9:00:00,11:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,112,VIERNES,15:00:00,17:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,112,VIERNES,15:00:00,17:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
ELEG1034-ELECTRICIDAD BÁSICA,CEVALLOS VALDIVIEZO DANIEL ANDRÉS,A002 -11C,112,VIERNES,15:00:00,17:00:00,ELEG1034,ELECTRICIDAD BÁSICA,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,ARCE DOMINGUEZ VÍCTOR ANDRÉS,A105 -11D,1,MIÉRCOLES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Teórico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,A106 -11D,2,MIÉRCOLES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Teórico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,A106 -11D,2,MIÉRCOLES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Teórico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,A106 -11D,2,MIÉRCOLES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Teórico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,101,LUNES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,101,LUNES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,101,LUNES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,102,VIERNES,9:00:00,11:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,102,VIERNES,9:00:00,11:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,102,VIERNES,9:00:00,11:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,L002 -11C,103,MARTES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Práctico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,L002 -11C,103,MARTES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,L002 -11C,103,MARTES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,SUMBA ZHONGOR NANCY PATRICIA,L002 -11C,104,MIÉRCOLES,9:00:00,11:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,105,JUEVES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,105,JUEVES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,BRIONES MORANTE BRIGGETTE MELISSA,L002 -11C,105,JUEVES,13:00:00,15:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,L002 -11C,106,VIERNES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Práctico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,L002 -11C,106,VIERNES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1034-ELECTRÓNICA,CAJO DÍAZ RICARDO ALFREDO,L002 -11C,106,VIERNES,11:00:00,13:00:00,EYAG1034,ELECTRÓNICA,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,ARCE DOMINGUEZ VÍCTOR ANDRÉS,A106 -11D,1,LUNES,9:00:00,10:30:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,ARCE DOMINGUEZ VÍCTOR ANDRÉS,A106 -11D,1,LUNES,9:00:00,10:30:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Teórico,6/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,ARCE DOMINGUEZ VÍCTOR ANDRÉS,A106 -11D,1,MIÉRCOLES,9:00:00,10:30:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,ARCE DOMINGUEZ VÍCTOR ANDRÉS,A106 -11D,1,MIÉRCOLES,9:00:00,10:30:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Teórico,6/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,FALCONES ZAMBRANO SIXIFO DANIEL,A006 -11D,2,LUNES,9:00:00,10:30:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,FALCONES ZAMBRANO SIXIFO DANIEL,A006 -11D,2,MIÉRCOLES,9:00:00,10:30:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,101,LUNES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,101,LUNES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,101,LUNES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,BRIONES MORANTE BRIGGETTE MELISSA,L009 -11C,103,MARTES,9:00:00,11:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,104,MARTES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,104,MARTES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,104,MARTES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,GONZALEZ PALOMEQUE PATRICIO RAUL,L009 -11C,105,MIÉRCOLES,13:00:00,15:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,GONZALEZ PALOMEQUE PATRICIO RAUL,L009 -11C,105,MIÉRCOLES,13:00:00,15:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,GONZALEZ PALOMEQUE PATRICIO RAUL,L009 -11C,107,VIERNES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,GONZALEZ PALOMEQUE PATRICIO RAUL,L009 -11C,107,VIERNES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,ARCE DOMINGUEZ VÍCTOR ANDRÉS,L009 -11C,108,JUEVES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,ARCE DOMINGUEZ VÍCTOR ANDRÉS,L009 -11C,108,JUEVES,11:00:00,13:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,109,VIERNES,9:00:00,11:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,109,VIERNES,9:00:00,11:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1035-ELECTRÓNICA DE POTENCIA I,SOLIS MESA RONALD DAVID,L009 -11C,109,VIERNES,9:00:00,11:00:00,EYAG1035,ELECTRÓNICA DE POTENCIA I,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1036-ELECTRÓNICA DE POTENCIA II,LARCO GOMEZ DAMIAN ALBERTO,A103 -11A,1,MARTES,11:00:00,12:30:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1036-ELECTRÓNICA DE POTENCIA II,LARCO GOMEZ DAMIAN ALBERTO,A103 -11A,1,JUEVES,11:00:00,12:30:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1036-ELECTRÓNICA DE POTENCIA II,BRIONES MORANTE BRIGGETTE MELISSA,L009 -11C,101,LUNES,13:00:00,15:00:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Práctico,,,,,
EYAG1036-ELECTRÓNICA DE POTENCIA II,BRIONES MORANTE BRIGGETTE MELISSA,L009 -11C,102,VIERNES,11:00:00,13:00:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Práctico,,,,,
EYAG1036-ELECTRÓNICA DE POTENCIA II,GONZALEZ PALOMEQUE PATRICIO RAUL,L009 -11C,103,MIÉRCOLES,15:00:00,17:00:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Práctico,,,,,
EYAG1036-ELECTRÓNICA DE POTENCIA II,GONZALEZ PALOMEQUE PATRICIO RAUL,L009 -11C,104,VIERNES,9:00:00,11:00:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Práctico,,,,,
EYAG1036-ELECTRÓNICA DE POTENCIA II,BRIONES MORANTE BRIGGETTE MELISSA,L009 -11C,105,VIERNES,13:00:00,15:00:00,EYAG1036,ELECTRÓNICA DE POTENCIA II,Práctico,,,,,
EYAG1026-ELECTRÓNICA MÉDICA,YAPUR AUAD MIGUEL EDUARDO,L101 -11C,2,MARTES,15:00:00,16:30:00,EYAG1026,ELECTRÓNICA MÉDICA,Teórico,10/2/2025,18/11/2024,27/1/2025,11:30:00,13:30:00
EYAG1026-ELECTRÓNICA MÉDICA,YAPUR AUAD MIGUEL EDUARDO,L101 -11C,2,JUEVES,15:00:00,16:30:00,EYAG1026,ELECTRÓNICA MÉDICA,Teórico,10/2/2025,18/11/2024,27/1/2025,11:30:00,13:30:00
ELEG1035-ENERGÍAS RENOVABLES,AGUIRRE HERNANDEZ DOUGLAS MAURICIO,A006 -11D,1,LUNES,13:00:00,15:00:00,ELEG1035,ENERGÍAS RENOVABLES,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ELEG1035-ENERGÍAS RENOVABLES,AGUIRRE HERNANDEZ DOUGLAS MAURICIO,A006 -11D,1,VIERNES,13:00:00,14:00:00,ELEG1035,ENERGÍAS RENOVABLES,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ELEG1035-ENERGÍAS RENOVABLES,ENDARA VELEZ IVAN DAVID,A007 -11D,2,LUNES,13:00:00,15:00:00,ELEG1035,ENERGÍAS RENOVABLES,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ELEG1035-ENERGÍAS RENOVABLES,ENDARA VELEZ IVAN DAVID,A007 -11D,2,VIERNES,13:00:00,14:00:00,ELEG1035,ENERGÍAS RENOVABLES,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ELEG1035-ENERGÍAS RENOVABLES,AGUIRRE HERNANDEZ DOUGLAS MAURICIO,A006 -11D,101,VIERNES,14:00:00,15:00:00,ELEG1035,ENERGÍAS RENOVABLES,Práctico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ELEG1035-ENERGÍAS RENOVABLES,ENDARA VELEZ IVAN DAVID,A007 -11D,102,VIERNES,14:00:00,15:00:00,ELEG1035,ENERGÍAS RENOVABLES,Práctico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ELEG1036-ESTABILIDAD Y CONTROL DE SISTEMAS DE POTENCIA,RECALDE LINO ANGEL ANDRES,A006 -11D,1,VIERNES,15:00:00,17:00:00,ELEG1036,ESTABILIDAD Y CONTROL DE SISTEMAS DE POTENCIA,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
CCPG1034-ESTRUCTURAS DE DATOS,COLLAGUAZO JARAMILLO ADRIANA ELISA,L108 -11C,1,MARTES,9:00:00,10:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,COLLAGUAZO JARAMILLO ADRIANA ELISA,A101 -11D,1,JUEVES,9:00:00,11:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,SANTILLAN PADILLA STEVEN ISAAC,L108 -11C,2,MARTES,11:00:00,12:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,SANTILLAN PADILLA STEVEN ISAAC,A101 -11D,2,JUEVES,11:00:00,13:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,REALPE ROBALINO MIGUEL ANDRES,L203 -11A,3,MARTES,11:00:00,12:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,REALPE ROBALINO MIGUEL ANDRES,A103 -11D,3,JUEVES,11:00:00,13:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,COLLAGUAZO JARAMILLO ADRIANA ELISA,L108 -11C,101,MARTES,10:00:00,11:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Práctico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,SANTILLAN PADILLA STEVEN ISAAC,L108 -11C,102,MARTES,12:00:00,13:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Práctico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
CCPG1034-ESTRUCTURAS DE DATOS,REALPE ROBALINO MIGUEL ANDRES,L203 -11A,103,MARTES,12:00:00,13:00:00,CCPG1034,ESTRUCTURAS DE DATOS,Práctico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
TLMG1028-EVALUACIÓN Y SIMULACIÓN DE REDES,RAMÍREZ PRADO MARÍA JOSÉ,FIEC-001 -FIEC,1,JUEVES,19:00:00,21:00:00,TLMG1028,EVALUACIÓN Y SIMULACIÓN DE REDES,Teórico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
TLMG1028-EVALUACIÓN Y SIMULACIÓN DE REDES,RAMÍREZ PRADO MARÍA JOSÉ,L112 -11C,101,JUEVES,13:00:00,15:00:00,TLMG1028,EVALUACIÓN Y SIMULACIÓN DE REDES,Práctico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
TELG1031-FIBRAS ÓPTICAS,VARGAS LOPEZ GERMAN RICARDO,A105 -11A,1,MARTES,11:00:00,12:30:00,TELG1031,FIBRAS ÓPTICAS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
TELG1031-FIBRAS ÓPTICAS,VARGAS LOPEZ GERMAN RICARDO,A104 -11A,1,JUEVES,13:00:00,14:30:00,TELG1031,FIBRAS ÓPTICAS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
TELG1031-FIBRAS ÓPTICAS,TERAN OTERO CRISTOPHER ALEXANDER,L206 -11A,103,VIERNES,11:00:00,13:00:00,TELG1031,FIBRAS ÓPTICAS,Práctico,,,,,
EYAG1037-FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,SALCAN REYES GABRIELA PAOLA,A105 -11D,1,MIÉRCOLES,9:00:00,11:00:00,EYAG1037,FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1037-FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,SOLIS MESA RONALD DAVID,A104 -11A,2,MIÉRCOLES,9:00:00,11:00:00,EYAG1037,FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1037-FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,SOLIS MESA RONALD DAVID,A104 -11A,2,MIÉRCOLES,9:00:00,11:00:00,EYAG1037,FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1037-FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,SOLIS MESA RONALD DAVID,A101 -11A,3,MIÉRCOLES,13:00:00,15:00:00,EYAG1037,FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1037-FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,SOLIS MESA RONALD DAVID,A101 -11A,3,MIÉRCOLES,13:00:00,15:00:00,EYAG1037,FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,Teórico,21/11/2024,23/1/2025,6/2/2025,11:30:00,13:30:00
EYAG1037-FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,LARREA GANDO JOSE MIGUEL,L106 -11C,101,LUNES,9:00:00,11:00:00,EYAG1037,FUNDAMENTOS DE ELECTRICIDAD Y SISTEMAS DIGITALES,Práctico,6/2/2025,,,0:00:00,0:00:00
